text_ID,volume_ID,page_ID,row_number,text
W1PD133161,I4PD2795,I4PD27950379,6,རྒྱས་ཀྱི་རྒྱུ་མ་ནོར་བ་ཡིན་པས། འཇུག་སྒོའི་ཆ་ནས་ཕ་རོལ་དུ་ཕྱིན་པའི་ཐེག་པ་
W1PD133161,I4PD2795,I4PD27950379,7,ཆེན་པོ་དང་། གསང་སྔགས་ཀྱི་ཐེག་པ་ཆེན་པོ་གཉིས་གསུངས་ཀྱི། གཉིས་ཀའི་
W1PD133161,I4PD2795,I4PD27950379,8,ངོ་བོ་གཞན་ཕན་བྱང་ཆུབ་ཀྱི་སེམས་རྒྱུད་ལ་ནམ་སྐྱེས་པ་ན་ཐེག་པ་ཆེན་པོའི་གང་
W1PD133161,I4PD2795,I4PD27950379,9,ཟག་ཡིན་ལ། དེ་རྒྱུད་ལ་མེད་ན་སྟོང་ཉིད་བསྒོམ་པ་དང་། ཚུལ་ཁྲིམས་བསྲུང་བ་
W1PD133161,I4PD2795,I4PD27950379,10,དང་། ལྟར་སྣང་གི་བསྐྱེད་རིམ་སྦྱོང་བ་ལ་སོགས་པ་གང་བྱེད་ཀྱང་དམན་པའི་
W1PD133161,I4PD2795,I4PD27950379,11,གཟེབ་ཏུ་འཆིང་བས། དེ་ལྟ་བུ་རྣམས་ནི་ཐེག་པ་ཆེན་པོའི་ལམ་དུ་མི་ཚུད་པ་ཡིན་
W1PD133161,I4PD2795,I4PD27950379,12,ནོ། །དེ་བས་ན་བོན་སྒོ་ཐེག་པ་ཆེན་པོ་ཡིན་པས་མི་ཆོག་ལ། གང་ཟག་ཐེག་པ་ཆེན་
W1PD133161,I4PD2795,I4PD27950379,13,པོར་འགྱུར་དགོས་ཏེ། གཟུངས་ཆེན་ལས། ཐམས་ཅད་ཀུན་གྱི་ས་བོན་རིན་ཆེན་
W1PD133161,I4PD2795,I4PD27950379,14,སེམས། །ཞེས་དང་། འབུམ་ཏིག་ལས། དང་པོའི་ས་ནས་འབྲས་བུ་མ་ཐོབ་པར། །
W1PD133161,I4PD2795,I4PD27950379,15,དོན་གྱི་དངོས་གཞི་དེ་ལས་སྐྱེས་ཕྱིར་རོ། །ཞེས་སོ། །གྱེར་སྤུངས་ཆེན་པོ་ལ། སློབ་
W1PD133161,I4PD2795,I4PD27950379,16,མ་ཞིག་གིས། །གང་ཟག་ལས་ངོ་མཚར་གང་ཆེ་ཞུས་པས། །ངོ་མཚར་རང་འདོད་
W1PD133161,I4PD2795,I4PD27950379,17,ཟད་པ་དེ་ཆེ་གསུངས། །ལམ་གྱི་བོན་རྣམས་ལ་ངོ་མཚར་གང་ཆེ་ཞུས་པས། །ངོ་
W1PD133161,I4PD2795,I4PD27950379,18,མཚར་བྱང་ཆུབ་སེམས་ཆེ་གསུངས། །ཐེག་པ་གང་ཚེ་ཞུས་པས། ཐེག་པ་སྙིང་རྗེ་
W1PD133161,I4PD2795,I4PD27950379,19,ཆེན་པོ་དང་ལྡན་པ་དེ་ཆེ་གསུངས། །ཞེས་བཤད་པའི་ཕྱིར་རོ། །
W1PD133161,I4PD2795,I4PD27950379,20,གསུམ་པ་ལ་གསུམ། སེམས་བསྐྱེད་ཀྱི་རང་བཞིན། རྒྱུད་ལ་བསྐྱེད་ཚུལ།
W1PD133161,I4PD2795,I4PD27950379,21,སྤང་བླང་གི་བསླབ་བྱའོ། །དང་པོ་ལ་གསུམ། མཚན་གཞི། མཚན་ཉིད། དབྱེ་
W1PD133161,I4PD2795,I4PD27950380,1,བའོ། །དང་པོ་ནི། མཚན་གཞི་×ཆ། རྐང་པ་གཅིག་སྟེ། ཁ་ཅིག་གིས་སེམས་བསྐྱེད་
W1PD133161,I4PD2795,I4PD27950380,2,ཀྱི་མཚན་གཞི་ནི། གཙོ་སེམས་དང་། དེ་ལ་ཚོགས་བརྒྱད་ཡོད་པའི་ནང་ནས།
W1PD133161,I4PD2795,I4PD27950380,3,དྲུག་པ་ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་དགེ་བ་ཁོ་ནའི་སྟེང་ནས་འཇོག་དགོས་ཞེས་ཟེར་
W1PD133161,I4PD2795,I4PD27950380,4,རོ།། མི་འཐད་དེ། སེམས་བསྐྱེད་དུ་འགྲོ་བའི་སེམས་བྱུང་མེད་པར་ཐལ། མཚན་
W1PD133161,I4PD2795,I4PD27950380,5,གཞི་དེའི་ཕྱིར། འདོད་ན། དེ་ཡོད་པར་ཐལ། དེ་གྱུར་པའི་སེམས་བྱུང་འདུན་
W1PD133161,I4PD2795,I4PD27950380,6,པ་ཡོད་པའི་ཕྱིར་ཏེ། གཞན་གཞུང་མདོ་སྡེ་རྒྱན་ལས། བརྟན་པ་རྣམས་ཀྱི་སྨོན་
W1PD133161,I4PD2795,I4PD27950380,7,ལམ་ནི། །སེམས་པ་འདུན་དང་བཅས་པ་སྟེ། །ཞེས་གསུངས་པའི་ཕྱིར་རོ། །དེས་
W1PD133161,I4PD2795,I4PD27950380,8,ན་གཞུང་འདིའི་ལུགས་ལ་ནི། གང་ཟག་གཅིག་གི་རྒྱུད་ཀྱི་དྲུག་པ་ཡིད་ཀྱི་རྣམ་པར་
W1PD133161,I4PD2795,I4PD27950380,9,ཤེས་པས་བྱང་ཆུབ་མཆོག་ཏུ་སེམས་བསྐྱེད་ཅིང་སྨོན་པས་ན། དེའི་གནས་སྐབས་
W1PD133161,I4PD2795,I4PD27950380,10,ན་ཡོད་པའི་འདུན་པ་དང་། སེམས་པ། མོས་པ། དད་པ་ལ་སོགས་པ་དགེ་བའི་
W1PD133161,I4PD2795,I4PD27950380,11,ངོ་བོར་གྱུར་པའི་སེམས་བྱུང་རྣམས་ཀྱང་། སེམས་བསྐྱེད་དུ་འགྲོ་བས་ན། མཚན་
W1PD133161,I4PD2795,I4PD27950380,12,གཞི་ལ་སེམས་དང་སེམས་བྱུང་གཉིས་ཀའི་ཆ་ཡོད་དེ། བཀའ་རྒྱས་འབྲིང་བསྡུས་
W1PD133161,I4PD2795,I4PD27950380,13,གསུམ་ཀུན་ནས། མོས་པའི་ཏིང་ངེ་འཛིན་གྱི་དྲན་པར་བསྐྱེད་ལ། ཞེས་དང་།
W1PD133161,I4PD2795,I4PD27950380,14,མངོན་རྟོགས་ལམ་རིམ་ལས། བླ་མེད་རྫོགས་པའི་འབྲས་བུ་འདོད། །ཅེས་དང་།
W1PD133161,I4PD2795,I4PD27950380,15,ས་ལམ་འཕྲུལ་སྒྲོན་ལས། མཚན་གཞི་གཉིས་ཀའི་ཚོགས་དོན་ཡིན། །ཞེས་སོ། །
W1PD133161,I4PD2795,I4PD27950380,16,མཁས་པ་མེ་དཔལ་དང་གཉོས་རྒྱལ་འགྲོ་མགོན་བློ་གྲོས་ཀུན་མཁྱེན་ཡེ་ཤེས་བློ་གྲོས་
W1PD133161,I4PD2795,I4PD27950380,17,རྒ་སྟོན་ཚུལ་རྒྱན་རོང་སྟོན་ཤེས་བྱ་ཀུན་རིག་རྒྱལ་བ་མཉམ་མེད་པ་སྨྲ་དབང་ཉི་
W1PD133161,I4PD2795,I4PD27950380,18,མ་སོགས་མཁས་པའི་མཆོག་རྣམས་ཀྱང་དེ་ལྟར་བཞེད་པའི་ཕྱིར་ཁོ་བོ་ཅག་ཀྱང་
W1PD133161,I4PD2795,I4PD27950380,19,དེ་དག་གི་རྗེས་སུ་འབྲེངས་པ་ཡིན་ནོ། །དེ་བཞིན་དུ་བསླབ་པ་དང་སྡོམ་པ་རྣམས་
W1PD133161,I4PD2795,I4PD27950380,20,ལའང་གཙོ་སེམས་གཙོ་ཆེ་ཡང་། དེ་དང་མཚུངས་ལྡན་གྱི་སེམས་བྱུང་རྣམས་ཀྱང་
W1PD133161,I4PD2795,I4PD27950380,21,དེར་འགྱུར་བས་ན་བསླབ་པ་དང་སྡོམ་པ་དང་། སྐྱབས་འགྲོ་སྙོམས་འཇུག་ཐར་
W1PD133161,I4PD2795,I4PD27950381,1,པའི་ལམ་ལྔ་ལ་སོགས་ཀུན་ལ་སེམས་དང་སེམས་བྱུང་གཉིས་ཀའི་ཆ་ཡོད་པ་ཡིན་
W1PD133161,I4PD2795,I4PD27950381,2,ཏེ། བྱམས་མ་འབུམ་ལྔ་ལས། ལམ་གྱི་གཞི་ནི་སེམས་དང་སེམས་བྱུང་ཚོགས་པའི་
W1PD133161,I4PD2795,I4PD27950381,3,ཀུན་གཞིའི་རྣམ་པར་ཤེས་པའོ། །ཞེས་དང་། ཡང་དེ་ཉིད་ཀྱི་གཤེན་གྱི་དགོངས་
W1PD133161,I4PD2795,I4PD27950381,4,པ་བསྟན་པའི་སྐབས་སུ། སེམས་དང་སེམས་བྱུང་སྣ་ཚོགས་པ། །རང་བཞིན་དུ་
W1PD133161,I4PD2795,I4PD27950381,5,མ་ཅིར་སྣང་ཡང་། །ངོ་བོ་གཅིག་ལས་མ་མཆིས་སོ། །ཞེས་སོ། །
W1PD133161,I4PD2795,I4PD27950381,6,གཉིས་པ་ནི། མཚན་ཉིད་× ཕྱིར་རོ། །རྐང་པ་གཉིས་ཏེ། དེ་སྐད་དུ་ས་ལམ་
W1PD133161,I4PD2795,I4PD27950381,7,འཕྲུལ་སྒྲོན་ལས། གང་ཞིག་གང་ལ་འདུན་པ་དང་། །གཞན་དོན་བྱང་ཆུབ་ལ་འདུན་
W1PD133161,I4PD2795,I4PD27950381,8,པ། །སེམས་བསྐྱེད་ཙམ་དང་ཐེག་ཆེན་ནོ། །ཞེས་པ། འདི་ལ་སེམས་བསྐྱེད་སྤྱིའི་
W1PD133161,I4PD2795,I4PD27950381,9,མཚན་ཉིད་དང་། བྱེ་བྲག་ཐེག་པ་ཆེན་པོའི་སེམས་བསྐྱེད་ཀྱི་མཚན་ཉིད་ངོས་བཟུང་
W1PD133161,I4PD2795,I4PD27950381,10,བ་གཉིས་ལས། དང་པོ་ནི། རང་གི་དམིགས་ཡུལ་དུ་གྱུར་པའི་བྱང་ཆུབ་ཀྱི་འབྲས་
W1PD133161,I4PD2795,I4PD27950381,11,བུ་འཐོབ་པར་འདུན་པའི་རིག་པ་དེ། སྤྱིར་སེམས་བསྐྱེད་ཡང་དག་གི་མཚན་ཉིད།
W1PD133161,I4PD2795,I4PD27950381,12,དེ་ལ་མཚན་གཞིའི་སྒོས་དབྱེ་ན། ཐེག་ཆེན་ལུགས་ཀྱི་སེམས་བསྐྱེད་དང་། ཐེག་
W1PD133161,I4PD2795,I4PD27950381,13,དམན་ལུགས་ཀྱི་སེམས་བསྐྱེད་གཉིས། དང་པོ་ནི། གཞན་དོན་དུ་བླ་ན་མེད་པའི་
W1PD133161,I4PD2795,I4PD27950381,14,བྱང་ཆུབ་ལ་དམིགས་པའི་སེམས་བསྐྱེད་དང་དོན་གཅིག་ལ། གཉིས་པ་ནི་རང་
W1PD133161,I4PD2795,I4PD27950381,15,དོན་དུ་བྱང་ཆུབ་ཐོབ་པར་འདོད་པའི་སེམས་བསྐྱེད་དང་དོན་གཅིག་གོ །ཡང་
W1PD133161,I4PD2795,I4PD27950381,16,ན་ཐེག་པའི་སྒོས་དབྱེ་ན། ཐེག་ཆེན་དང་། ཉན་ཐོས་དང་། རང་རྟོགས་ཀྱི་སེམས་
W1PD133161,I4PD2795,I4PD27950381,17,བསྐྱེད་དང་གསུམ་མོ། །དང་པོ་འོག་ཏུ་འཆད་ལ། ཕྱི་མ་གཉིས་ནི་ཉན་ཐོས་སློབ་
W1PD133161,I4PD2795,I4PD27950381,18,པ་དང་རང་རྒྱལ་སློབ་པའི་རྒྱུད་ཀྱི་སེམས་བསྐྱེད་ལྟ་བུའོ། །
W1PD133161,I4PD2795,I4PD27950381,19,གཉིས་པ་ཐེག་ཆེན་སེམས་བསྐྱེད་ཀྱི་མཚན་ཉིད་ནི། གཞན་དོན་དུ་བླ་ན་མེད་
W1PD133161,I4PD2795,I4PD27950381,20,པའི་རྫོགས་པའི་བྱང་ཆུབ་ལ་འདུན་པའི་བློ་ཁྱད་པར་ཅན་ཡིན་ཏེ། ཁྲོ་གཉན་
W1PD133161,I4PD2795,I4PD27950381,21,བསྐལ་བཟང་ལས། དགེ་བར་འདུན་བསྐྱེད་རབ་མོས་ཤིང་། །ཡང་དག་མཆོག་
W1PD133161,I4PD2795,I4PD27950382,1,ཏུ་སེམས་བསྐྱེད་ནས། །ཞེས་དང་། མདོ་སྡེ་ཉི་ཤུ་པའི་སེམས་བསྐྱེད་ཀྱི་མདོ་ལས།
W1PD133161,I4PD2795,I4PD27950382,2,སེམས་བསྐྱེད་པ་ནི་གཞན་དོན་ཕྱིར། །ཡང་དག་རྫོགས་པའི་སངས་རྒྱས་འདོད། །
W1PD133161,I4PD2795,I4PD27950382,3,ཅེས་སོ། །འོ་ན་མཚན་ཉིད་ཀྱི་ཟུར་དུ་ཁྱད་པར་སྨོས་པའི་དོན་ཅི་ཞེ་ན། དེ་ནི་ཐེག་
W1PD133161,I4PD2795,I4PD27950382,4,ཆེན་ལམ་གྱི་ངོ་བོར་གྱུར་པ་ལ་འདོད་དགོས་པས་ལམ་མ་ཞུགས་པའི་སྨོན་སེམས་
W1PD133161,I4PD2795,I4PD27950382,5,རྣམས་ཐེག་ཆེན་སེམས་བསྐྱེད་ཡིན་པར་རྣམ་པར་བཅད་པའི་དོན་ཡིན་ནོ། དེ་
W1PD133161,I4PD2795,I4PD27950382,6,ཕྱིར་གཞུང་འདི་ལ་ནི་ཐེག་ཆེན་གྱི་སེམས་བསྐྱེད་ཁོ་ན་གཙོ་བོར་བཟུང་དགོས་སོ། །
W1PD133161,I4PD2795,I4PD27950382,7,གསུམ་པ་ལ་དགུ། མཚན་ཉིད་ཀྱི་སྒོས་དབྱེ་བ། ངོ་བོའི་སྒོས་དབྱེ་བ། ཐོབ་
W1PD133161,I4PD2795,I4PD27950382,8,ཚུལ་གྱི་སྒོས་དབྱེ་བ། གྲོགས་ཀྱི་སྒོས་དབྱེ་བ། དམིགས་ཡུལ་གྱི་སྒོས་དབྱེ་བ། དཔེ་
W1PD133161,I4PD2795,I4PD27950382,9,ཡི་སྒོས་དབྱེ་བ། དམིགས་པའི་སྒོས་དབྱེ་བ། སྤྱོད་ཚུལ་གྱི་སྒོས་དབྱེ་བ། ས་མཚམས་
W1PD133161,I4PD2795,I4PD27950382,10,ཀྱི་སྒོས་དབྱེ་བའོ། །དང་པོ་ནི། བྱང་ཆུབ་×པའོ། །རྐང་པ་གཉིས་ཏེ། འདི་ལྟར་
W1PD133161,I4PD2795,I4PD27950382,11,ཐེག་ཆེན་སེམས་བསྐྱེད་ལ་མཚན་ཉིད་ཀྱི་སྒོ་ནས་དབྱེ་ན། ཐེག་ཆེན་སྨོན་པ་སེམས་
W1PD133161,I4PD2795,I4PD27950382,12,བསྐྱེད་དང་འཇུག་པ་སེམས་བསྐྱེད་གཉིས་སུ་ཡོད་དེ། དྲང་དོན་མུན་སེལ་ལས།
W1PD133161,I4PD2795,I4PD27950382,13,སྐྱབས་འགྲོའི་དོན་མཐོང་བྱང་ཆུབ་སེམས་ཀྱང་སྐྱེ། །སྨོན་འཇུག་གཉིས་ཀྱི་དོན་
W1PD133161,I4PD2795,I4PD27950382,14,ལ་འཇུག་པར་བྱ། །ཞེས་སོ། །དེ་གཉིས་ཀྱི་ཁྱད་པར་ལ་ཁ་ཅིག་གིས། བྱང་སེམས་
W1PD133161,I4PD2795,I4PD27950382,15,ཀྱི་བསླབ་པའི་གྲོགས་ཀྱིས་མ་ཟིན་པ་དང་ཟིན་པ་ལ་འདོད་པ་དང་། ཡང་ཁ་ཅིག་
W1PD133161,I4PD2795,I4PD27950382,16,གིས་ཚོགས་ལམ་ཆུང་ངུ་ལ་སྨོན་སེམས་དང་། འབྲིང་པོ་ཡན་ཆད་ལ་འཇུག་སེམས་
W1PD133161,I4PD2795,I4PD27950382,17,ཁོ་ནར་འདོད་དེ། སྨོན་པ་སེམས་བསྐྱེད་དང་འཇུག་པ་སེམས་བསྐྱེད་གཉིས་ལ།
W1PD133161,I4PD2795,I4PD27950382,18,བསོད་ནམས་རྒྱུན་ཆགས་སུ་མི་འབྱུང་བ་དང་འབྱུང་བའི་ཁྱད་པར་ཡོད་པའི་ཕྱིར་
W1PD133161,I4PD2795,I4PD27950382,19,ཟེར་བ་མི་འཐད་དེ། འོ་ན་བསྙེན་པ་རྫོགས་པའི་བསླབ་པས་མ་ཟིན་པའི་དགེ་སློང་
W1PD133161,I4PD2795,I4PD27950382,20,ཡོད་པར་ཐལ། བྱང་སེམས་ཀྱི་བསླབ་པས་མ་ཟིན་པའི་བྱང་ཆུབ་སེམས་དཔའ་
W1PD133161,I4PD2795,I4PD27950382,21,ཡོད་པའི་ཕྱིར། རྟགས་ཁས་ཁྱབ་སྟེ། བསྙེན་རྫོགས་ཀྱི་བསླབ་པས་ཟིན་པའི་བཙུན་
W1PD133161,I4PD2795,I4PD27950383,1,པ་ལ་དགེ་སློང་དང་། བྱང་སེམས་ཀྱི་བསླབ་པས་ཟིན་པའི་སེམས་དཔའ་ལ་བྱང་
W1PD133161,I4PD2795,I4PD27950383,2,ཆུབ་སེམས་དཔའ་ཞེས་མཚན་བཏགས་དགོས་པའི་ཕྱིར། གཞན་ཡང་སེམས་ཅན་
W1PD133161,I4PD2795,I4PD27950383,3,གང་ཞིག་རྒྱ་གར་དུ་འགྲོ་བར་འདོད་ནས་ལམ་དུ་བགྲོད་པའི་ཚེ་ན་རྒྱ་གར་དུ་འགྲོ་
W1PD133161,I4PD2795,I4PD27950383,4,བར་འདོད་པའི་བསམ་པ་དེ་ཉིད་རྒྱུད་ལ་མེད་པར་ཐལ། འཇུག་པ་སེམས་བསྐྱེད་
W1PD133161,I4PD2795,I4PD27950383,5,རྒྱུད་ལ་སྐྱེས་ནས་སྨོན་པ་སེམས་བསྐྱེད་རྒྱུད་ལ་མེད་པའི་ཁྱད་པར་འཐད་པའི་ཕྱིར།
W1PD133161,I4PD2795,I4PD27950383,6,ཁྱབ་སྟེ། འགྲོ་བར་འདོད་དང་འགྲོ་བ་ཡི། །ཞེས་སོགས་ཀྱི་གཞུང་དོན་གྲུབ་པའི་
W1PD133161,I4PD2795,I4PD27950383,7,ཕྱིར། དེས་ན་བསོད་ནམས་རྒྱུན་ཆགས་སུ་མི་འབྱུང་བར་བཤད་པ་ནི། ལམ་ལ་
W1PD133161,I4PD2795,I4PD27950383,8,མ་ཞུགས་པའི་སྨོན་སེམས་རྐྱང་པ་ལ་དགོངས་པའོ། །རང་ལུགས་ལ་ཐེག་ཆེན་སེམས་
W1PD133161,I4PD2795,I4PD27950383,9,བསྐྱེད་གང་ཞིག །གཞན་དོན་དུ་རྫོགས་པའི་སངས་རྒྱས་ཐོབ་པར་འདོད་པའི་
W1PD133161,I4PD2795,I4PD27950383,10,འདུན་པ་མཚུངས་ལྡན་དང་བཅས་པ་དེ་དང་པོའིམཚན་ཉིད། མཚན་གཞི་ནི་
W1PD133161,I4PD2795,I4PD27950383,11,ཐེག་ཆེན་སློབ་པའི་རྒྱུད་ཀྱི་སངས་རྒྱས་ཐོབ་པར་འདོད་པའི་སེམས་བསྐྱེད་ལྟ་བུའོ།།
W1PD133161,I4PD2795,I4PD27950383,12,ཐེག་ཆེན་སེམས་བསྐྱེད་གང་ཞིག །གཞན་དོན་དུ་བྱང་ཆུབ་ཐོབ་པའི་ཆེད་དུ་ལམ་
W1PD133161,I4PD2795,I4PD27950383,13,བསྒྲུབ་པར་འདོད་པའི་འདུན་པ་མཚུངས་ལྡན་དང་བཅས་པ་དེ་གཉིས་པའི་མཚན་
W1PD133161,I4PD2795,I4PD27950383,14,ཉིད། མཚན་གཞི་ནི་ཐེག་ཆེན་སློབ་པའི་རྒྱུད་ཀྱི་ཕར་ཕྱིན་བཅུ་གང་རུང་ལ་བསླབ་
W1PD133161,I4PD2795,I4PD27950383,15,པའི་སེམས་བསྐྱེད་ལྟ་བུ་ཡིན། སེམས་བསྐྱེད་པའི་མདོ་ལས། སྨོན་དང་འཇུག་
W1PD133161,I4PD2795,I4PD27950383,16,པའི་ཁྱད་པར་ནི། །རྣམ་པ་གཉིས་སུ་ཤེས་བྱ་སྟེ། །སྨོན་པ་འགྲོ་བའི་དོན་ལ་སྨོན་བྱེད་
W1PD133161,I4PD2795,I4PD27950383,17,ཅིང་། །འཇུག་པ་དེ་ཡི་དོན་ལ་རབ་བརྩོན་བྱེད། །ཅེས་དང་། ས་ལམ་འཕྲུལ་
W1PD133161,I4PD2795,I4PD27950383,18,སྒྲོན་ལས། གཞན་དོན་སངས་རྒྱས་ཐོབ་འདོད་དང་། །གཞན་དོན་སངས་རྒྱས་ཐོབ་
W1PD133161,I4PD2795,I4PD27950383,19,འདོད་ལ། །དམིགས་ནས་སྒྲུབ་པ་སྨོན་འཇུག་ཡིན། །ཞེས་དང་། གཞི་ལམ་འབྲས་
W1PD133161,I4PD2795,I4PD27950383,20,བུའི་རྣམ་འབྱེད་ལས། དབྱེ་ན་སྨོན་འཇུག་སེམས་བསྐྱེད་གཉིས། །འགྲོ་དོན་སྨོན་
W1PD133161,I4PD2795,I4PD27950383,21,དང་དེ་དོན་བརྩོན། །ཞེས་སོ། །
W1PD133161,I4PD2795,I4PD27950384,1,གཉིས་པ་ནི། ཀུན་རྫོབ་× ཡན། རྐང་པ་གཅིག་སྟེ། ངོ་བོའི་སྒོ་ནས་ཀུན་རྫོབ་
W1PD133161,I4PD2795,I4PD27950384,2,སེམས་བསྐྱེད་དང་། དོན་དམ་སེམས་བསྐྱེད་གཉིས་སུ་ཡོད་དེ། ཡང་རྩེ་ལས།
W1PD133161,I4PD2795,I4PD27950384,3,དབྱེ་བ་ཀུན་རྫོབ་དོན་དམ་གཉིས། །ཞེས་དང་། ས་ལམ་ལས། ཀུན་རྫོབ་དོན་དམ་
W1PD133161,I4PD2795,I4PD27950384,4,སེམས་བསྐྱེད་དང་། །ཞེས་དང་། ཀུན་རྫོབ་ཚོགས་ཀྱི་ལམ་ལ་ཡོད། །དོན་སྤྱི་དང་
W1PD133161,I4PD2795,I4PD27950384,5,ནི་གསལ་སྣང་ཅན། །མངོན་དུ་མཐོང་བའི་དོན་དམ་ནི། །ཚོགས་སྦྱོར་མཐོང་ལམ་
W1PD133161,I4PD2795,I4PD27950384,6,ཡན་ཆོད་དོ། །ཞེས་པས། དང་པོ་ཀུན་རྫོབ་སེམས་བསྐྱེད་ཀྱི་མཚན་ཉིད་ནི། ཐེག་
W1PD133161,I4PD2795,I4PD27950384,7,ཆེན་སེམས་བསྐྱེད་གང་ཞིག །མཉམ་བཞག་ཏུ་རྣམ་པར་མི་རྟོག་པའི་ཡེ་ཤེས་ཀྱི་
W1PD133161,I4PD2795,I4PD27950384,8,ངོ་བོར་མ་གྱུར་པ། མཚན་གཞི་ནི། ཐེག་ཆེན་ཚོགས་སྦྱོར་བའི་སེམས་བསྐྱེད་རྣམས་
W1PD133161,I4PD2795,I4PD27950384,9,དང་། བྱང་སེམས་ཀྱི་རྗེས་ཐོབ་ཀྱི་ངོ་བོར་གྱུར་པའི་སེམས་བསྐྱེད་ལྟ་བུའོ། །དོན་
W1PD133161,I4PD2795,I4PD27950384,10,དམ་སེམས་བསྐྱེད་ཀྱི་མཚན་ཉིད་ནི། ཐེག་ཆེན་སེམས་བསྐྱེད་གང་ཞིག །མཉམ་
W1PD133161,I4PD2795,I4PD27950384,11,བཞག་ཏུ་རྣམ་པར་མི་རྟོག་པའི་ཡེ་ཤེས་ཀྱི་ངོ་བོར་གྱུར་པ་དེའོ། །མཚན་གཞི་ནི།
W1PD133161,I4PD2795,I4PD27950384,12,ཚོགས་ལམ་ནས་ས་བཅུ་པའི་བར་གྱི་མཉམ་བཞག་ཡེ་ཤེས་ལྟ་བུའོ། །
W1PD133161,I4PD2795,I4PD27950384,13,གསུམ་པ་ནི། ཐབས་དང་×པ། རྐང་པ་གཉིས་ཏེ། ཐོབ་ཚུལ་གྱི་སྒོ་ནས་དབྱེ་
W1PD133161,I4PD2795,I4PD27950384,14,ན། ཐབས་དང་རྒྱུ་རྐྱེན་ལ་སོགས་པ་རགས་པ་བརྡའ་ལས་ཐོབ་པའི་སེམས་བསྐྱེད་
W1PD133161,I4PD2795,I4PD27950384,15,དང་། ཕྲ་བ་བོན་ཉིད་ལས་ཐོབ་པའི་སེམས་བསྐྱེད་གཉིས་སུ་ཡོད་དེ། ས་ལམ་ལས།
W1PD133161,I4PD2795,I4PD27950384,16,བརྡའ་དང་བོན་ཉིད་ལས་ཐོབ་གཉིས། །འཇིག་རྟེན་པ་དང་དེ་ལས་འདས། །ཞེས་
W1PD133161,I4PD2795,I4PD27950384,17,སོ། །དང་པོ་ནི། བྱང་ཆུབ་ཀྱི་སེམས་རིན་པོ་ཆེ་སྐྱེ་བའི་ཐབས་ཚོགས་གསོག་གི་
W1PD133161,I4PD2795,I4PD27950384,18,རིམ་པ་མཐའ་ཡས་པ་ལ་འབད་པ་དང་། ཁྱད་པར་གྱི་རྒྱུ་མན་ངག་བདུན་ནམ་
W1PD133161,I4PD2795,I4PD27950384,19,ཚད་མེད་བཞི་བསྒོམ་པ་དང་། རྐྱེན་དགེ་བའི་བཤེས་གཉེན་ལ་བསྟེན་ནས་ཆོ་གའམ་
W1PD133161,I4PD2795,I4PD27950384,20,བརྡའ་ཅན་གྱི་སྒོ་ནས་ཐོབ་པའི་སེམས་བསྐྱེད་འཇིག་རྟེན་པའི་སར་འབྱུང་བའོ། །
W1PD133161,I4PD2795,I4PD27950384,21,གཉིས་པ་ནི། བོན་ཉིད་མངོན་སུམ་དུ་རྟོགས་པའི་སྟོབས་ཀྱིས་ཐོབ་པ་འཇིག་རྟེན་
W1PD133161,I4PD2795,I4PD27950385,1,ལས་འདས་པའི་སེམས་བསྐྱེད་འཕགས་པའི་སར་སྐྱེ་བའོ། །
W1PD133161,I4PD2795,I4PD27950385,2,བཞི་པ་ནི། དེ་དང་×བཅུ། རྐང་པ་གཉིས་ཏེ། གྲོགས་ཀྱི་སྒོ་ནས་དབྱེ་ན་གཏན་
W1PD133161,I4PD2795,I4PD27950385,3,དུ་བའི་གྲོགས་དང་། རེ་འགའ་བའི་གྲོགས་གཉིས་སུ་ཡོད་དེ། ། གཞི་ལམ་འབྲས་
W1PD133161,I4PD2795,I4PD27950385,4,བུའི་རྣམ་འབྱེད་ལས། གཏན་དུ་བ་དང་རེ་འགའི་གྲོགས། །སྙིང་རྗེ་བྱམས་དང་
W1PD133161,I4PD2795,I4PD27950385,5,བླ་མེད་བཅུ། །ཞེས་དང་། ས་ལམ་ལས། གཏན་དུ་བ་ནི་སྨོན་ལམ་ལ། རེ་འགའི་
W1PD133161,I4PD2795,I4PD27950385,6,གྲོགས་ནི་ཕར་ཕྱིན་གཞན། །ཞེས་སོ། །དང་པོ་ནི། བྱམས་པ་དང་སྙིང་རྗེ་དང་ཕར་
W1PD133161,I4PD2795,I4PD27950385,7,ཕྱིན་བཅུའི་ནང་ནས་སྨོན་ལམ་རྣམས་ཡིན་ཏེ། དབུ་མ་བདེན་གཉིས་ལས། བྱམས་
W1PD133161,I4PD2795,I4PD27950385,8,དང་སྙིང་རྗེ་ཆེན་པོ་ནི། །ཀུན་གྱི་གཞི་གྱུར་བསྒོམ་པར་བྱ། །ཞེས་དང་། ཀླུ་
W1PD133161,I4PD2795,I4PD27950385,9,འབུམ་ལས། དེ་ནི་སྨོན་ལམ་འདེབས་པའི་ཚུལ་གྱིས་བྱང་ཆུབ་སེམས་དཔའི་རིགས་ཤིག་
W1PD133161,I4PD2795,I4PD27950385,10,འདུག་གོ །ཞེས་སོ། །གཉིས་པ་ནི། རེ་འགའ་སྦྱིན་པ་དང་འགྲོགས། རེ་འགའ་
